Date,maxtemp,mintemp,avgtemp,dewpoint,wetbulb,stnpressure,avgspeed,daylength,precipitation,maxtemp_roll_7,mintemp_roll_7,avgtemp_roll_7,dewpoint_roll_7,wetbulb_roll_7,stnpressure_roll_7,avgspeed_roll_7,daylength_roll_7,precipitation_roll_7,maxtemp_roll_14,mintemp_roll_14,avgtemp_roll_14,dewpoint_roll_14,wetbulb_roll_14,stnpressure_roll_14,avgspeed_roll_14,daylength_roll_14,precipitation_roll_14
2014-05-09,76,54,65.5,54.0,59.5,29.065,15.65,860.0,1.23,71.42857142857143,46.714285714285715,59.92857142857143,42.0,50.857142857142854,29.180714285714295,13.014285714285691,852.7142857142857,0.18785714285714292,66.07142857142857,43.57142857142857,54.535714285714285,42.07142857142857,48.5,29.199999999999978,11.310714285714258,771.5,0.2729999999999996
2014-05-10,77,47,63.5,43.0,53.0,29.225,6.85,862.0,0.0,72.71428571428571,46.857142857142854,60.714285714285715,42.714285714285715,51.5,29.198571428571437,11.935714285714264,855.1428571428571,0.18785714285714292,67.64285714285714,44.857142857142854,56.0,43.07142857142857,49.607142857142854,29.19285714285712,11.324999999999973,787.7142857142857,0.2729999999999996
2014-05-11,85,52,70.5,54.0,60.0,29.225,9.5,864.0,0.265,76.14285714285714,48.0,63.285714285714285,46.142857142857146,54.07142857142857,29.182142857142868,11.785714285714263,857.4285714285714,0.22571428571428578,69.85714285714286,46.07142857142857,57.857142857142854,44.25,50.92857142857143,29.168214285714267,11.299999999999972,804.2857142857143,0.291928571428571
2014-05-12,86,64,75.0,65.5,68.5,29.165,12.25,866.0,1.0599999999999998,80.0,51.0,66.78571428571429,50.5,57.714285714285715,29.16500000000001,11.61428571428569,859.7142857142857,0.37285714285714294,71.92857142857143,47.642857142857146,59.642857142857146,46.107142857142854,52.607142857142854,29.14214285714284,11.671428571428544,821.1428571428571,0.3673571428571424
2014-05-13,70,52,61.0,54.0,57.0,29.32,11.55,868.0,0.13,81.0,52.57142857142857,67.92857142857143,53.07142857142857,59.285714285714285,29.177142857142865,11.307142857142834,861.8571428571429,0.3914285714285715,72.35714285714286,48.285714285714285,60.107142857142854,46.25,52.892857142857146,29.1467857142857,12.00714285714283,838.3571428571429,0.3155714285714281
2014-05-14,57,44,50.5,40.0,47.0,29.384999999999998,12.25,870.0,0.04,77.71428571428571,52.0,65.92857142857143,52.42857142857143,58.5,29.214285714285722,11.757142857142835,864.0,0.3964285714285715,71.78571428571429,48.142857142857146,59.75,45.107142857142854,52.17857142857143,29.19357142857141,12.064285714285688,855.9285714285714,0.20878571428571385
2014-05-15,57,40,49.0,36.5,42.0,29.29,13.6,872.0,0.225,72.57142857142857,50.42857142857143,62.142857142857146,49.57142857142857,55.285714285714285,29.23928571428572,11.664285714285691,866.0,0.4214285714285716,72.28571428571429,48.0,59.92857142857143,44.857142857142854,52.107142857142854,29.209999999999983,12.057142857142832,858.1428571428571,0.218428571428571
2014-05-16,46,37,42.5,35.5,39.0,29.36,8.55,874.0,0.09,68.28571428571429,48.0,58.857142857142854,46.92857142857143,52.357142857142854,29.281428571428574,10.649999999999975,868.0,0.25857142857142873,69.85714285714286,47.357142857142854,59.392857142857146,44.464285714285715,51.607142857142854,29.231071428571415,11.832142857142832,860.3571428571429,0.22321428571428528
2014-05-17,61,39,50.5,33.5,43.0,29.435,8.35,876.0,0.0,66.0,46.857142857142854,57.0,45.57142857142857,50.92857142857143,29.311428571428575,10.864285714285689,870.0,0.25857142857142873,69.35714285714286,46.857142857142854,58.857142857142854,44.142857142857146,51.214285714285715,29.254999999999985,11.399999999999975,862.5714285714286,0.22321428571428528
2014-05-18,70,47,58.5,37.5,48.5,29.505,9.85,878.0,0.0,63.857142857142854,46.142857142857146,55.285714285714285,43.214285714285715,49.285714285714285,29.351428571428578,10.914285714285688,872.0,0.22071428571428583,70.0,47.07142857142857,59.285714285714285,44.67857142857143,51.67857142857143,29.2667857142857,11.349999999999975,864.7142857142857,0.22321428571428528
2014-05-19,71,45,59.5,40.0,51.0,29.375,12.65,880.0,0.0045000000000000005,61.714285714285715,43.42857142857143,53.07142857142857,39.57142857142857,46.785714285714285,29.38142857142858,10.971428571428547,874.0,0.06992857142857156,70.85714285714286,47.214285714285715,59.92857142857143,45.035714285714285,52.25,29.273214285714268,11.292857142857118,866.8571428571429,0.22139285714285672
2014-05-20,87,62,74.5,59.0,64.0,29.155,11.5,882.0,0.73,64.14285714285714,44.857142857142854,55.0,40.285714285714285,47.785714285714285,29.35785714285715,10.96428571428569,876.0,0.15564285714285728,72.57142857142857,48.714285714285715,61.464285714285715,46.67857142857143,53.535714285714285,29.267499999999984,11.135714285714261,868.9285714285714,0.2735357142857139
2014-05-21,89,63,77.0,56.5,64.5,29.185000000000002,7.7,884.0,0.01,68.71428571428571,47.57142857142857,58.785714285714285,42.642857142857146,50.285714285714285,29.329285714285724,10.31428571428569,878.0,0.151357142857143,73.21428571428571,49.785714285714285,62.357142857142854,47.535714285714285,54.392857142857146,29.2717857142857,11.035714285714262,871.0,0.2738928571428567
2014-05-22,70,53,62.0,48.5,55.0,29.39,7.15,886.0,0.0,70.57142857142857,49.42857142857143,60.642857142857146,44.357142857142854,52.142857142857146,29.343571428571437,9.392857142857121,880.0,0.11921428571428586,71.57142857142857,49.92857142857143,61.392857142857146,46.964285714285715,53.714285714285715,29.291428571428554,10.528571428571405,873.0,0.27032142857142816
2014-05-23,69,48,59.5,44.5,51.5,29.494999999999997,6.25,887.0,0.0,73.85714285714286,51.0,63.07142857142857,45.642857142857146,53.92857142857143,29.362857142857155,9.064285714285692,881.8571428571429,0.10635714285714301,71.07142857142857,49.5,60.964285714285715,46.285714285714285,53.142857142857146,29.32214285714284,9.857142857142833,874.9285714285714,0.1824642857142853
2014-05-24,74,47,61.5,43.5,52.5,29.47,4.9,889.0,0.0,75.71428571428571,52.142857142857146,64.64285714285714,47.07142857142857,55.285714285714285,29.367857142857154,8.57142857142855,883.7142857142857,0.10635714285714301,70.85714285714286,49.5,60.82142857142857,46.32142857142857,53.107142857142854,29.33964285714284,9.717857142857119,876.8571428571429,0.1824642857142853
2014-05-25,85,50,68.5,47.5,57.0,29.380000000000003,4.75,891.0,0.0,77.85714285714286,52.57142857142857,66.07142857142857,48.5,56.5,29.350000000000012,7.842857142857122,885.5714285714286,0.10635714285714301,70.85714285714286,49.357142857142854,60.67857142857143,45.857142857142854,52.892857142857146,29.350714285714268,9.378571428571405,878.7857142857143,0.16353571428571387
2014-05-26,90,61,76.5,60.5,66.0,29.28,7.6,893.0,0.04,80.57142857142857,54.857142857142854,68.5,51.42857142857143,58.642857142857146,29.33642857142858,7.1214285714285515,887.4285714285714,0.11142857142857159,71.14285714285714,49.142857142857146,60.785714285714285,45.5,52.714285714285715,29.35892857142855,9.046428571428548,880.7142857142857,0.09067857142857103
2014-05-27,85,58,72.5,63.0,66.5,29.235,9.85,894.0,0.355,80.28571428571429,54.285714285714285,68.21428571428571,52.0,59.0,29.347857142857155,6.885714285714266,889.1428571428571,0.05785714285714302,72.21428571428571,49.57142857142857,61.607142857142854,46.142857142857146,53.392857142857146,29.352857142857122,8.924999999999976,882.5714285714286,0.10674999999999958
2014-05-28,73,56,65.0,51.5,57.0,29.32,9.2,895.0,0.35500000000000004,78.0,53.285714285714285,66.5,51.285714285714285,57.92857142857143,29.36714285714287,7.09999999999998,890.7142857142857,0.1071428571428573,73.35714285714286,50.42857142857143,62.642857142857146,46.964285714285715,54.107142857142854,29.348214285714267,8.707142857142832,884.3571428571429,0.1292499999999996
2014-05-29,77,54,66.0,53.0,58.0,29.4,9.35,896.0,0.0,79.0,53.42857142857143,67.07142857142857,51.92857142857143,58.357142857142854,29.368571428571443,7.414285714285695,892.1428571428571,0.1071428571428573,74.78571428571429,51.42857142857143,63.857142857142854,48.142857142857146,55.25,29.356071428571404,8.403571428571405,886.0714285714286,0.113178571428571
2014-05-30,79,53,67.0,51.0,58.0,29.465,7.5,898.0,0.0,80.42857142857143,54.142857142857146,68.14285714285714,52.857142857142854,59.285714285714285,29.364285714285728,7.592857142857123,893.7142857142857,0.1071428571428573,77.14285714285714,52.57142857142857,65.60714285714286,49.25,56.607142857142854,29.3635714285714,8.328571428571404,887.7857142857143,0.10674999999999957
2014-05-31,89,54,73.0,51.5,60.5,29.42,7.7,899.0,0.0,82.57142857142857,55.142857142857146,69.78571428571429,54.0,60.42857142857143,29.35714285714287,7.992857142857124,895.1428571428571,0.1071428571428573,79.14285714285714,53.642857142857146,67.21428571428571,50.535714285714285,57.857142857142854,29.362499999999976,8.282142857142833,889.4285714285714,0.10674999999999957
2014-06-01,92,63,79.0,59.5,67.0,29.275,12.55,901.0,0.006500000000000001,83.57142857142857,57.0,71.28571428571429,55.714285714285715,61.857142857142854,29.34214285714287,9.107142857142838,896.5714285714286,0.10807142857142872,80.71428571428571,54.785714285714285,68.67857142857143,52.107142857142854,59.17857142857143,29.346071428571403,8.474999999999978,891.0714285714286,0.10721428571428528
2014-06-02,85,68,76.5,63.5,68.5,29.145,14.8,901.0,0.17,82.85714285714286,58.0,71.28571428571429,56.142857142857146,62.214285714285715,29.322857142857156,10.135714285714268,897.7142857142857,0.1266428571428573,81.71428571428571,56.42857142857143,69.89285714285714,53.785714285714285,60.42857142857143,29.32964285714283,8.628571428571407,892.5714285714286,0.11903571428571384
2014-06-03,82,66,75.0,51.5,61.0,29.21,10.15,903.0,0.0,82.42857142857143,59.142857142857146,71.64285714285714,54.5,61.42857142857143,29.319285714285733,10.178571428571413,899.0,0.07592857142857158,81.35714285714286,56.714285714285715,69.92857142857143,53.25,60.214285714285715,29.3335714285714,8.532142857142835,894.0714285714286,0.06689285714285671
2014-06-04,72,55,64.0,54.5,58.0,29.155,10.100000000000001,904.0,0.155,82.28571428571429,59.0,71.5,54.92857142857143,61.57142857142857,29.295714285714304,10.30714285714284,900.2857142857143,0.04735714285714301,80.14285714285714,56.142857142857146,69.0,53.107142857142854,59.75,29.331428571428543,8.703571428571406,895.5,0.07724999999999957
2014-06-05,76,52,65.0,43.0,54.0,29.259999999999998,6.9,906.0,0.0,82.14285714285714,58.714285714285715,71.35714285714286,53.5,61.0,29.275714285714304,9.957142857142841,901.7142857142857,0.04735714285714301,80.57142857142857,56.07142857142857,69.21428571428571,52.714285714285715,59.67857142857143,29.32214285714283,8.685714285714264,896.9285714285714,0.07724999999999957
2014-06-06,82,49,66.5,41.0,54.5,29.29,5.25,906.0,0.0,82.57142857142857,58.142857142857146,71.28571428571429,52.07142857142857,60.5,29.250714285714302,9.63571428571427,902.8571428571429,0.04735714285714301,81.5,56.142857142857146,69.71428571428571,52.464285714285715,59.892857142857146,29.307499999999973,8.61428571428569,898.2857142857143,0.07724999999999957
2014-06-07,85,57,72.5,50.5,59.5,29.205,7.4,907.0,0.1,82.0,58.57142857142857,71.21428571428571,51.92857142857143,60.357142857142854,29.22000000000001,9.592857142857127,904.0,0.0616428571428573,82.28571428571429,56.857142857142854,70.5,52.964285714285715,60.392857142857146,29.2885714285714,8.79285714285712,899.5714285714286,0.08439285714285671
2014-06-08,72,54,63.0,46.0,54.0,29.305,14.899999999999999,908.0,0.22,79.14285714285714,57.285714285714285,68.92857142857143,50.0,58.5,29.224285714285724,9.928571428571415,905.0,0.0921428571428573,81.35714285714286,57.142857142857146,70.10714285714286,52.857142857142854,60.17857142857143,29.28321428571426,9.517857142857121,900.7857142857143,0.10010714285714242
2014-06-09,79,55,67.5,50.0,56.5,29.265,8.25,909.0,0.0,78.28571428571429,55.42857142857143,67.64285714285714,48.07142857142857,56.785714285714285,29.24142857142858,8.99285714285713,906.1428571428571,0.06785714285714302,80.57142857142857,56.714285714285715,69.46428571428571,52.107142857142854,59.5,29.282142857142826,9.564285714285692,901.9285714285714,0.09724999999999957
2014-06-10,70,56,63.0,53.5,57.0,29.145000000000003,9.7,910.0,0.855,76.57142857142857,54.0,65.92857142857143,48.357142857142854,56.214285714285715,29.23214285714287,8.928571428571415,907.1428571428571,0.19000000000000014,79.5,56.57142857142857,68.78571428571429,51.42857142857143,58.82142857142857,29.275714285714255,9.553571428571406,903.0714285714286,0.13296428571428526
2014-06-11,69,57,64.0,57.5,60.0,29.025,6.6,910.0,0.275,76.14285714285714,54.285714285714285,65.92857142857143,48.785714285714285,56.5,29.21357142857144,8.428571428571415,908.0,0.20714285714285727,79.21428571428571,56.642857142857146,68.71428571428571,51.857142857142854,59.035714285714285,29.254642857142823,9.36785714285712,904.1428571428571,0.12724999999999956
2014-06-12,82,58,71.0,57.5,63.0,29.104999999999997,9.9,911.0,0.009000000000000001,77.0,55.142857142857146,66.78571428571429,50.857142857142854,57.785714285714285,29.191428571428585,8.857142857142843,908.7142857142857,0.20842857142857155,79.57142857142857,56.92857142857143,69.07142857142857,52.17857142857143,59.392857142857146,29.2335714285714,9.407142857142835,905.2142857142857,0.12789285714285667
2014-06-13,75,55,65.5,43.0,53.5,29.29,8.65,911.0,0.0,76.0,56.0,66.64285714285714,51.142857142857146,57.642857142857146,29.191428571428585,9.34285714285713,909.4285714285714,0.20842857142857155,79.28571428571429,57.07142857142857,68.96428571428571,51.607142857142854,59.07142857142857,29.221071428571403,9.489285714285694,906.1428571428571,0.12789285714285667
2014-06-14,80,52,67.5,43.0,55.5,29.34,8.45,912.0,0.0,75.28571428571429,55.285714285714285,65.92857142857143,50.07142857142857,57.07142857142857,29.210714285714296,9.49285714285713,910.1428571428571,0.19414285714285723,78.64285714285714,56.92857142857143,68.57142857142857,51.0,58.714285714285715,29.215357142857112,9.542857142857121,907.0714285714286,0.12789285714285667
2014-06-15,86,60,73.5,56.5,64.0,29.205,15.1,912.0,0.001,77.28571428571429,56.142857142857146,67.42857142857143,51.57142857142857,58.5,29.19642857142858,9.521428571428556,910.7142857142857,0.16285714285714295,78.21428571428571,56.714285714285715,68.17857142857143,50.785714285714285,58.5,29.210357142857113,9.724999999999978,907.8571428571429,0.12749999999999953
2014-06-16,90,67,79.0,62.5,68.5,29.275,8.75,913.0,0.0,78.85714285714286,57.857142857142854,69.07142857142857,53.357142857142854,60.214285714285715,29.19785714285715,9.592857142857127,911.2857142857143,0.16285714285714295,78.57142857142857,56.642857142857146,68.35714285714286,50.714285714285715,58.5,29.219642857142826,9.29285714285712,908.7142857142857,0.1153571428571424
2014-06-17,93,77,85.0,66.0,72.0,29.185,13.25,913.0,0.002,82.14285714285714,60.857142857142854,72.21428571428571,55.142857142857146,62.357142857142854,29.203571428571433,10.099999999999984,911.7142857142857,0.041000000000000085,79.35714285714286,57.42857142857143,69.07142857142857,51.75,59.285714285714285,29.217857142857117,9.514285714285691,909.4285714285714,0.11549999999999953
2014-06-18,85,61,73.0,65.0,68.0,29.265,10.399999999999999,913.0,0.7250000000000001,84.42857142857143,61.42857142857143,73.5,56.214285714285715,63.5,29.23785714285715,10.642857142857126,912.1428571428571,0.10528571428571439,80.28571428571429,57.857142857142854,69.71428571428571,52.5,60.0,29.225714285714258,9.535714285714263,910.0714285714286,0.15621428571428525
2014-06-19,82,59,70.0,63.5,66.0,29.36,7.8999999999999995,914.0,0.355,84.42857142857143,61.57142857142857,73.35714285714286,57.07142857142857,63.92857142857143,29.27428571428572,10.357142857142842,912.5714285714286,0.1547142857142858,80.71428571428571,58.357142857142854,70.07142857142857,53.964285714285715,60.857142857142854,29.232857142857117,9.607142857142835,910.6428571428571,0.1815714285714281
2014-06-20,86,63,75.0,65.0,68.5,29.255000000000003,8.65,914.0,0.02,86.0,62.714285714285715,74.71428571428571,60.214285714285715,66.07142857142857,29.269285714285722,10.357142857142842,913.0,0.15757142857142867,81.0,59.357142857142854,70.67857142857143,55.67857142857143,61.857142857142854,29.230357142857116,9.849999999999978,911.2142857142857,0.18299999999999955
2014-06-21,85,60,73.0,63.5,66.0,29.235,6.9,914.0,1.005,86.71428571428571,63.857142857142854,75.5,63.142857142857146,67.57142857142857,29.25428571428572,10.13571428571427,913.2857142857143,0.3011428571428572,81.0,59.57142857142857,70.71428571428571,56.607142857142854,62.32142857142857,29.232499999999977,9.814285714285692,911.7142857142857,0.24764285714285666
2014-06-22,82,63,73.5,62.5,65.5,29.195,5.35,914.0,0.0,86.14285714285714,64.28571428571429,75.5,64.0,67.78571428571429,29.25285714285715,8.742857142857126,913.5714285714286,0.3010000000000001,81.71428571428571,60.214285714285715,71.46428571428571,57.785714285714285,63.142857142857146,29.224642857142832,9.132142857142835,912.1428571428571,0.23192857142857096
2014-06-23,84,66,75.5,67.0,69.5,29.145,5.5,914.0,0.10500000000000001,85.28571428571429,64.14285714285714,75.0,64.64285714285714,67.92857142857143,29.234285714285722,8.27857142857141,913.7142857142857,0.3160000000000001,82.07142857142857,61.0,72.03571428571429,59.0,64.07142857142857,29.216071428571404,8.935714285714264,912.5,0.23942857142857094
2014-06-24,87,70,78.5,67.5,70.5,29.18,5.2,914.0,0.7799999999999999,84.42857142857143,63.142857142857146,74.07142857142857,64.85714285714286,67.71428571428571,29.233571428571434,7.128571428571411,913.8571428571429,0.4271428571428572,83.28571428571429,62.0,73.14285714285714,60.0,65.03571428571429,29.218571428571405,8.61428571428569,912.7857142857143,0.2340714285714281
2014-06-25,80,59,70.5,60.5,63.0,29.310000000000002,6.75,914.0,0.0115,83.71428571428571,62.857142857142854,73.71428571428571,64.21428571428571,67.0,29.24000000000001,6.60714285714284,914.0,0.3252142857142858,84.07142857142857,62.142857142857146,73.60714285714286,60.214285714285715,65.25,29.23892857142855,8.624999999999977,913.0714285714286,0.21524999999999953
2014-06-26,78,59,69.0,58.5,62.0,29.36,6.949999999999999,913.0,0.0,83.14285714285714,62.857142857142854,73.57142857142857,63.5,66.42857142857143,29.24000000000001,6.471428571428554,913.8571428571429,0.2745000000000001,83.78571428571429,62.214285714285715,73.46428571428571,60.285714285714285,65.17857142857143,29.257142857142835,8.414285714285691,913.2142857142857,0.21460714285714239
2014-06-27,91,59,75.5,63.5,68.5,29.310000000000002,9.4,913.0,0.0005,83.85714285714286,62.285714285714285,73.64285714285714,63.285714285714285,66.42857142857143,29.247857142857153,6.5785714285714105,913.7142857142857,0.27171428571428574,84.92857142857143,62.5,74.17857142857143,61.75,66.25,29.258571428571404,8.467857142857119,913.3571428571429,0.2146428571428567
2014-06-28,88,71,80.5,68.5,71.5,29.27,11.899999999999999,912.0,0.08,84.28571428571429,63.857142857142854,74.71428571428571,64.0,67.21428571428571,29.252857142857156,7.292857142857125,913.4285714285714,0.13957142857142865,85.5,63.857142857142854,75.10714285714286,63.57142857142857,67.39285714285714,29.253571428571405,8.71428571428569,913.3571428571429,0.22035714285714242
2014-06-29,88,69,78.5,68.5,72.0,29.23,13.05,912.0,0.05500000000000001,85.14285714285714,64.71428571428571,75.42857142857143,64.85714285714286,68.14285714285714,29.257857142857155,8.392857142857126,913.1428571428571,0.1474285714285715,85.64285714285714,64.5,75.46428571428571,64.42857142857143,67.96428571428571,29.25535714285712,8.56785714285712,913.3571428571429,0.22421428571428528
2014-06-30,88,67,77.5,69.0,71.5,29.075000000000003,12.649999999999999,912.0,2.33,85.71428571428571,64.85714285714286,75.71428571428571,65.14285714285714,68.42857142857143,29.247857142857157,9.414285714285697,912.8571428571429,0.46528571428571436,85.5,64.5,75.35714285714286,64.89285714285714,68.17857142857143,29.24107142857141,8.846428571428548,913.2857142857143,0.39064285714285674
2014-07-01,84,67,75.0,62.0,66.5,29.049999999999997,13.5,911.0,0.0235,85.28571428571429,64.42857142857143,75.21428571428571,64.35714285714286,67.85714285714286,29.229285714285727,10.599999999999982,912.4285714285714,0.3572142857142858,84.85714285714286,63.785714285714285,74.64285714285714,64.60714285714286,67.78571428571429,29.231428571428552,8.86428571428569,913.1428571428571,0.39217857142857104
2014-07-02,74,56,64.5,54.5,58.5,29.255000000000003,9.649999999999999,911.0,0.12,84.42857142857143,64.0,74.35714285714286,63.5,67.21428571428571,29.221428571428582,11.014285714285696,912.0,0.37271428571428583,84.07142857142857,63.42857142857143,74.03571428571429,63.857142857142854,67.10714285714286,29.230714285714267,8.810714285714264,913.0,0.34896428571428534
2014-07-03,76,56,66.0,49.5,57.0,29.439999999999998,6.9,910.0,0.060000000000000005,84.14285714285714,63.57142857142857,73.92857142857143,62.214285714285715,66.5,29.23285714285715,11.00714285714284,911.5714285714286,0.3812857142857144,83.64285714285714,63.214285714285715,73.75,62.857142857142854,66.46428571428571,29.23642857142855,8.73928571428569,912.7142857142857,0.3278928571428568
2014-07-04,79,58,69.5,49.0,58.0,29.57,7.15,908.0,0.0,82.42857142857143,63.42857142857143,73.07142857142857,60.142857142857146,65.0,29.270000000000007,10.685714285714269,910.8571428571429,0.38121428571428584,83.14285714285714,62.857142857142854,73.35714285714286,61.714285714285715,65.71428571428571,29.25892857142855,8.632142857142835,912.2857142857143,0.3264642857142854
2014-07-05,79,60,70.0,54.5,61.0,29.439999999999998,8.95,908.0,0.008,81.14285714285714,61.857142857142854,71.57142857142857,58.142857142857146,63.5,29.294285714285717,10.264285714285696,910.2857142857143,0.37092857142857155,82.71428571428571,62.857142857142854,73.14285714285714,61.07142857142857,65.35714285714286,29.273571428571408,8.778571428571405,911.8571428571429,0.2552499999999997
2014-07-06,89,63,76.5,64.5,69.0,29.135,12.600000000000001,907.0,0.0,81.28571428571429,61.0,71.28571428571429,57.57142857142857,63.07142857142857,29.28071428571429,10.199999999999983,909.5714285714286,0.36307142857142866,83.21428571428571,62.857142857142854,73.35714285714286,61.214285714285715,65.60714285714286,29.269285714285694,9.296428571428548,911.3571428571429,0.2552499999999997
2014-07-07,89,71,80.5,64.5,70.0,29.025,9.45,907.0,0.5549999999999999,81.42857142857143,61.57142857142857,71.71428571428571,56.92857142857143,62.857142857142854,29.273571428571433,9.742857142857124,908.8571428571429,0.10950000000000008,83.57142857142857,63.214285714285715,73.71428571428571,61.035714285714285,65.64285714285714,29.260714285714265,9.578571428571404,910.8571428571429,0.2873928571428568
2014-07-08,84,66,75.5,60.5,66.5,29.04,12.5,905.0,0.51,81.42857142857143,61.42857142857143,71.78571428571429,56.714285714285715,62.857142857142854,29.27214285714286,9.599999999999982,908.0,0.17900000000000008,83.35714285714286,62.92857142857143,73.5,60.535714285714285,65.35714285714286,29.250714285714263,10.099999999999977,910.2142857142857,0.2681071428571425
2014-07-09,81,62,72.0,56.0,62.5,29.28,7.25,904.0,0.0,82.42857142857143,62.285714285714285,72.85714285714286,56.92857142857143,63.42857142857143,29.27571428571429,9.257142857142838,907.0,0.16185714285714292,83.42857142857143,63.142857142857146,73.60714285714286,60.214285714285715,65.32142857142857,29.24857142857141,10.135714285714261,909.5,0.26728571428571396
2014-07-10,79,60,70.5,54.5,61.0,29.455,4.9,904.0,0.0,82.85714285714286,62.857142857142854,73.5,57.642857142857146,64.0,29.27785714285715,8.971428571428554,906.1428571428571,0.15328571428571433,83.5,63.214285714285715,73.71428571428571,59.92857142857143,65.25,29.25535714285712,9.98928571428569,908.8571428571429,0.26728571428571396
2014-07-11,83,60,72.0,54.0,62.0,29.450000000000003,5.95,902.0,0.006500000000000001,83.42857142857143,63.142857142857146,73.85714285714286,58.357142857142854,64.57142857142857,29.260714285714293,8.799999999999981,905.2857142857143,0.15421428571428578,82.92857142857143,63.285714285714285,73.46428571428571,59.25,64.78571428571429,29.26535714285712,9.742857142857119,908.0714285714286,0.26771428571428535
2014-07-12,81,70,75.5,67.5,70.5,29.265,10.55,901.0,1.8900000000000001,83.71428571428571,64.57142857142857,74.64285714285714,60.214285714285715,65.92857142857143,29.23571428571429,9.02857142857141,904.2857142857143,0.42307142857142865,82.42857142857143,63.214285714285715,73.10714285714286,59.17857142857143,64.71428571428571,29.26499999999998,9.646428571428547,907.2857142857143,0.39699999999999963
2014-07-13,86,68,78.0,63.0,68.0,29.21,9.85,899.0,0.025,83.28571428571429,65.28571428571429,74.85714285714286,60.0,65.78571428571429,29.246428571428577,8.635714285714267,903.1428571428571,0.4266428571428572,82.28571428571429,63.142857142857146,73.07142857142857,58.785714285714285,64.42857142857143,29.263571428571403,9.417857142857118,906.3571428571429,0.3948571428571425
2014-07-14,81,61,72.0,55.5,62.0,29.14,7.75,899.0,0.28500000000000003,82.14285714285714,63.857142857142854,73.64285714285714,58.714285714285715,64.64285714285714,29.26285714285715,8.392857142857125,902.0,0.3880714285714287,81.78571428571429,62.714285714285715,72.67857142857143,57.82142857142857,63.75,29.26821428571426,9.067857142857118,905.4285714285714,0.24878571428571394
2014-07-15,71,55,63.5,51.5,57.0,29.235,10.45,897.0,0.05,80.28571428571429,62.285714285714285,71.92857142857143,57.42857142857143,63.285714285714285,29.290714285714294,8.099999999999982,900.8571428571429,0.32235714285714295,80.85714285714286,61.857142857142854,71.85714285714286,57.07142857142857,63.07142857142857,29.281428571428545,8.849999999999975,904.4285714285714,0.2506785714285711
2014-07-16,73,55,64.5,48.5,56.0,29.325,7.25,895.0,0.0,79.14285714285714,61.285714285714285,70.85714285714286,56.357142857142854,62.357142857142854,29.297142857142862,8.099999999999982,899.5714285714286,0.32235714285714295,80.78571428571429,61.785714285714285,71.85714285714286,56.642857142857146,62.892857142857146,29.286428571428548,8.678571428571402,903.2857142857143,0.2421071428571425
2014-07-17,78,54,67.0,51.5,58.5,29.4,5.3,894.0,0.0,79.0,60.42857142857143,70.35714285714286,55.92857142857143,62.0,29.289285714285718,8.157142857142839,898.1428571428571,0.32235714285714295,80.92857142857143,61.642857142857146,71.92857142857143,56.785714285714285,63.0,29.283571428571403,8.564285714285687,902.1428571428571,0.2378214285714282
2014-07-18,81,59,71.0,54.0,61.0,29.425,6.550000000000001,892.0,0.0,78.71428571428571,60.285714285714285,70.21428571428571,55.92857142857143,61.857142857142854,29.285714285714295,8.242857142857124,896.7142857142857,0.32142857142857156,81.07142857142857,61.714285714285715,72.03571428571429,57.142857142857146,63.214285714285715,29.27321428571426,8.521428571428544,901.0,0.2378214285714282
2014-07-19,80,57,70.0,54.0,61.5,29.36,4.449999999999999,890.0,0.0,78.57142857142857,58.42857142857143,69.42857142857143,54.0,60.57142857142857,29.299285714285727,7.371428571428554,895.1428571428571,0.05142857142857154,81.14285714285714,61.5,72.03571428571429,57.107142857142854,63.25,29.267499999999977,8.199999999999973,899.7142857142857,0.23724999999999966
2014-07-20,84,60,73.0,57.5,64.0,29.34,4.45,890.0,0.0,78.28571428571429,57.285714285714285,68.71428571428571,53.214285714285715,60.0,29.317857142857154,6.599999999999983,893.8571428571429,0.047857142857142966,80.78571428571429,61.285714285714285,71.78571428571429,56.607142857142854,62.892857142857146,29.282142857142833,7.6178571428571145,898.5,0.23724999999999966
2014-07-21,87,63,76.5,62.0,67.5,29.375,7.6,888.0,0.0,79.14285714285714,57.57142857142857,69.35714285714286,54.142857142857146,60.785714285714285,29.351428571428585,6.578571428571412,892.2857142857143,0.007142857142857244,80.64285714285714,60.714285714285715,71.5,56.42857142857143,62.714285714285715,29.307142857142832,7.485714285714257,897.1428571428571,0.1976071428571425
2014-07-22,91,69,81.0,68.5,72.5,29.305,12.4,886.0,0.1,82.0,59.57142857142857,71.85714285714286,56.57142857142857,63.0,29.361428571428583,6.857142857142841,890.7142857142857,0.014285714285714388,81.14285714285714,60.92857142857143,71.89285714285714,57.0,63.142857142857146,29.326071428571403,7.4785714285714,895.7857142857143,0.16832142857142823
2014-07-23,76,59,68.5,53.5,59.5,29.439999999999998,16.4,884.0,0.0,82.42857142857143,60.142857142857146,72.42857142857143,57.285714285714285,63.5,29.377857142857156,8.164285714285699,889.1428571428571,0.014285714285714388,80.78571428571429,60.714285714285715,71.64285714285714,56.82142857142857,62.92857142857143,29.337499999999977,8.132142857142828,894.3571428571429,0.16832142857142823
